"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"endothelial cell","CL:0000115","Klhl23",7.82672231272976e-08,0.00182683525501425,0.449916121450282,0.263,0.079
"endothelial cell","CL:0000115","Trim37",8.22979621418215e-08,0.00192091673435226,0.377574560733549,0.263,0.079
"endothelial cell","CL:0000115","Ccdc85b",8.25804991554497e-08,0.00192751143078735,0.752560508955485,0.702,0.497
"endothelial cell","CL:0000115","Pitpnm2",9.84273995066853e-08,0.00229739393188554,0.409333892068932,0.281,0.09
"endothelial cell","CL:0000115","Jund",1.02248691835783e-07,0.00238658671613901,0.624650523770011,1,0.997
"endothelial cell","CL:0000115","Nr3c1",1.06407217216875e-07,0.00248365085705908,0.874632601542704,0.579,0.354
"endothelial cell","CL:0000115","Casp12",1.12872808323664e-07,0.00263456421908264,0.637893434489643,0.368,0.144
"endothelial cell","CL:0000115","Insr",1.14698338601856e-07,0.00267717392130591,1.08613058702002,0.421,0.202
"endothelial cell","CL:0000115","Srrm2",1.21364419027713e-07,0.00283276690452584,0.643130773068104,0.86,0.831
"endothelial cell","CL:0000115","Dek",1.21700035988327e-07,0.00284060054000354,0.623956870453847,0.754,0.621
"endothelial cell","CL:0000115","Lbr",1.22155454525966e-07,0.00285123046409058,0.595283169988085,0.456,0.217
"endothelial cell","CL:0000115","Lrch1",1.25501302969499e-07,0.00292932591261108,0.510976529595548,0.368,0.147
"endothelial cell","CL:0000115","Pnn",1.34808385142009e-07,0.00314656251759964,0.849254124392559,0.596,0.412
"endothelial cell","CL:0000115","Plec",1.65240577205e-07,0.00385688031254191,0.683112346111453,0.737,0.58
"endothelial cell","CL:0000115","Ramp1",1.68429545416214e-07,0.00393131401955985,0.70541269549509,0.404,0.162
"endothelial cell","CL:0000115","Ptms",1.69715648203498e-07,0.00396133294471785,0.647535640145879,0.912,0.883
"endothelial cell","CL:0000115","Wwtr1",1.77226116228494e-07,0.00413663477888929,0.850349777416565,0.684,0.542
"endothelial cell","CL:0000115","Socs2",1.84705203519773e-07,0.00431120415535502,0.627344175805499,0.368,0.137
"endothelial cell","CL:0000115","Ostf1",1.98730399979161e-07,0.00463856626591359,0.742349563450578,0.719,0.665
"endothelial cell","CL:0000115","Ralgapa1",2.14724996063397e-07,0.00501189613311575,0.593501651016978,0.404,0.182
"endothelial cell","CL:0000115","D830031N03Rik",2.25165584096306e-07,0.00525558989839187,0.456511704873924,0.298,0.103
