"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"large intestine goblet cell","CL:1000320","Pdcd4",3.97652353124769e-72,9.28160357428524e-68,1.32423476197362,0.935,0.79
"large intestine goblet cell","CL:1000320","Yipf6",5.18504546319101e-72,1.21024146156341e-67,1.26145145428219,0.713,0.415
"large intestine goblet cell","CL:1000320","Tmem167",5.99184869554852e-72,1.39855740402798e-67,1.28726941192006,0.774,0.524
"large intestine goblet cell","CL:1000320","Mtf2",6.10029896287385e-72,1.42387078092438e-67,1.7088711541849,0.66,0.374
"large intestine goblet cell","CL:1000320","Ang",6.87124263047962e-72,1.60381674238025e-67,1.47339308409132,0.673,0.39
"large intestine goblet cell","CL:1000320","Samd8",9.61089616465527e-72,2.24327927379219e-67,1.43125984298345,0.628,0.316
"large intestine goblet cell","CL:1000320","Tuba1c",1.44381394193454e-71,3.37000612186942e-67,0.85687807192228,0.922,0.772
"large intestine goblet cell","CL:1000320","Scin",5.7425082690746e-71,1.3403588550847e-66,1.80404562757913,0.647,0.328
"large intestine goblet cell","CL:1000320","Tmc6",1.1461397099753e-70,2.67520469705335e-66,1.11131379866794,0.712,0.383
"large intestine goblet cell","CL:1000320","Pla2g5",2.38419911919489e-70,5.5649591641128e-66,1.58939032503682,0.301,0.076
"large intestine goblet cell","CL:1000320","Capn13",4.62255276470097e-70,1.07895004080885e-65,0.948199084170153,0.43,0.145
"large intestine goblet cell","CL:1000320","Ufc1",5.70124378017671e-70,1.33072731073105e-65,1.06837306564484,0.82,0.567
"large intestine goblet cell","CL:1000320","Cd9",6.60720854426327e-70,1.54218854631649e-65,0.795242329481221,0.944,0.773
"large intestine goblet cell","CL:1000320","Bad",7.4546232376371e-70,1.73998360989688e-65,1.01685464148343,0.779,0.496
"large intestine goblet cell","CL:1000320","Tram1",1.49013935822602e-69,3.47813427603536e-65,1.21627064616718,0.863,0.63
"large intestine goblet cell","CL:1000320","Tm9sf2",1.57059911155351e-69,3.66593538627705e-65,1.36626853607634,0.939,0.753
"large intestine goblet cell","CL:1000320","Tmed2",1.60914839234393e-69,3.75591326256996e-65,1.05414523440311,0.921,0.73
"large intestine goblet cell","CL:1000320","Creb3",1.73907866327219e-69,4.05918350794361e-65,1.28848815143541,0.717,0.46
"large intestine goblet cell","CL:1000320","Deb1",1.745108049432e-69,4.07325669817922e-65,1.40807343373545,0.773,0.491
"large intestine goblet cell","CL:1000320","Grtp1",1.80960781266879e-69,4.22380559555023e-65,1.13400112860123,0.838,0.588
"large intestine goblet cell","CL:1000320","Acsl4",1.99303749958647e-69,4.65194882778479e-65,1.48045040214426,0.424,0.152
"large intestine goblet cell","CL:1000320","Zfp750",3.67264859145008e-69,8.57232907730364e-65,1.34554992050699,0.343,0.097
"large intestine goblet cell","CL:1000320","St3gal4",4.84612008611753e-69,1.13113288930069e-64,0.516058504113079,0.543,0.219
"large intestine goblet cell","CL:1000320","Bet1l",5.25399295520197e-69,1.22633449567369e-64,1.01052231959657,0.67,0.365
"large intestine goblet cell","CL:1000320","H13",6.7439685750761e-69,1.57410970510851e-64,1.14367277539522,0.827,0.599
"large intestine goblet cell","CL:1000320","Ihh",6.99066841490549e-69,1.63169191472309e-64,1.20494694094321,0.78,0.506
"large intestine goblet cell","CL:1000320","Slc39a11",7.30627191562895e-69,1.70535692782695e-64,1.19148807861287,0.786,0.464
"large intestine goblet cell","CL:1000320","Tmprss2",9.34545074146226e-69,2.18132165756471e-64,0.867078388278935,0.922,0.638
"large intestine goblet cell","CL:1000320","Ufsp2",3.24204305992543e-68,7.56725270617194e-64,1.3683615983508,0.7,0.417
"large intestine goblet cell","CL:1000320","St6galnac2",3.30063112168737e-68,7.7040031011305e-64,1.02199863990753,0.776,0.463
"large intestine goblet cell","CL:1000320","Gopc",3.48809663830123e-68,8.1415663634589e-64,1.39119504405377,0.558,0.253
"large intestine goblet cell","CL:1000320","Sec24a",3.74425260698033e-68,8.7394600099528e-64,1.04355385511877,0.691,0.379
"large intestine goblet cell","CL:1000320","Fkbp2",4.02344577610747e-68,9.39112478601245e-64,0.866292092536279,0.908,0.702
"large intestine goblet cell","CL:1000320","Dusp5",1.23398508377407e-67,2.88024458403705e-63,1.07045452882972,0.633,0.306
"large intestine goblet cell","CL:1000320","Gmfg",1.41909079565571e-67,3.31229982613999e-63,1.3504615831009,0.509,0.217
"large intestine goblet cell","CL:1000320","Acsl1",1.79519422985411e-67,4.19016285190248e-63,1.24209546952798,0.579,0.265
"large intestine goblet cell","CL:1000320","Parp16",1.92983582867124e-67,4.50442980770154e-63,1.41979200029013,0.397,0.135
"large intestine goblet cell","CL:1000320","Lrrc59",2.62089886714166e-67,6.11744004579534e-63,1.16218548416847,0.806,0.512
"large intestine goblet cell","CL:1000320","Slc35a3",3.24169213549211e-67,7.56643361345213e-63,1.18372153726955,0.827,0.585
